#-------------------------------------------------------------------------------------------------------------------------------#-----------------------------
#Wavelength (microns) - Emerging intensity spetrum (erg/s/cm2/sr/micron)
#Wavelength (microns)          HII (data)         Atomic (data)      Atomic (PDR code)    Molecular (PDR code)
# wave hii_data atomic_data atomic_pdr mol_pdr
             5.04000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.04100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.04200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.04300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.04400         0.00000e+00         0.00000e+00         4.10742e-35         2.57176e-35
             5.04500         0.00000e+00         0.00000e+00         3.46985e-28         2.17256e-28
             5.04600         0.00000e+00         0.00000e+00         4.15127e-22         2.59922e-22
             5.04700         0.00000e+00         0.00000e+00         7.07100e-17         4.42733e-17
             5.04800         0.00000e+00         0.00000e+00         1.69519e-12         1.06140e-12
             5.04900         0.00000e+00         0.00000e+00         5.75556e-09         3.60370e-09
             5.05000         0.00000e+00         0.00000e+00         2.76753e-06         1.73282e-06
             5.05100         0.00000e+00         0.00000e+00         1.88465e-04         1.18002e-04
             5.05200         0.00000e+00         0.00000e+00         1.81762e-03         1.13805e-03
             5.05300         0.00000e+00         0.00000e+00         2.48182e-03         1.55393e-03
             5.05400         0.00000e+00         0.00000e+00         4.79628e-04         3.00307e-04
             5.05500         0.00000e+00         0.00000e+00         1.31368e-05         8.22344e-06
             5.05600         0.00000e+00         0.00000e+00         1.51890e-06         6.69183e-07
             5.05700         0.00000e+00         0.00000e+00         3.20010e-05         1.38929e-05
             5.05800         0.00000e+00         0.00000e+00         9.92082e-05         4.30703e-05
             5.05900         0.00000e+00         0.00000e+00         4.37406e-05         1.89895e-05
             5.06000         0.00000e+00         0.00000e+00         2.73778e-06         1.18858e-06
             5.06100         0.00000e+00         0.00000e+00         2.43928e-08         1.05899e-08
             5.06200         0.00000e+00         0.00000e+00         2.41080e-09         1.09958e-09
             5.06300         0.00000e+00         0.00000e+00         5.61749e-07         2.56377e-07
             5.06400         0.00000e+00         0.00000e+00         1.89624e-05         8.65430e-06
             5.06500         0.00000e+00         0.00000e+00         9.15408e-05         4.17785e-05
             5.06600         0.00000e+00         0.00000e+00         6.31576e-05         2.88246e-05
             5.06700         0.00000e+00         0.00000e+00         6.22989e-06         2.84327e-06
             5.06800         0.00000e+00         0.00000e+00         8.78827e-08         4.01089e-08
             5.06900         0.00000e+00         0.00000e+00         1.77294e-10         8.09156e-11
             5.07000         0.00000e+00         0.00000e+00         5.11511e-14         2.33449e-14
             5.07100         0.00000e+00         0.00000e+00         2.11049e-18         9.63210e-19
             5.07200         0.00000e+00         0.00000e+00         1.24532e-23         5.68351e-24
             5.07300         0.00000e+00         0.00000e+00         1.04339e-29         4.76193e-30
             5.07400         0.00000e+00         0.00000e+00         1.25799e-36         5.74138e-37
             5.07500         0.00000e+00         0.00000e+00         5.79027e-35         2.55471e-35
             5.07600         0.00000e+00         0.00000e+00         2.86371e-28         1.26349e-28
             5.07700         0.00000e+00         0.00000e+00         2.05380e-22         9.06149e-23
             5.07800         0.00000e+00         0.00000e+00         2.13591e-17         9.42376e-18
             5.07900         0.00000e+00         0.00000e+00         3.23442e-13         1.42705e-13
             5.08000         0.00000e+00         0.00000e+00         7.06664e-10         3.11785e-10
             5.08100         0.00000e+00         0.00000e+00         2.23886e-07         9.87800e-08
             5.08200         0.00000e+00         0.00000e+00         1.02858e-05         4.53816e-06
             5.08300         0.00000e+00         0.00000e+00         6.85243e-05         3.02334e-05
             5.08400         0.00000e+00         0.00000e+00         6.61985e-05         2.92072e-05
             5.08500         0.00000e+00         0.00000e+00         9.27360e-06         4.09157e-06
             5.08600         0.00000e+00         0.00000e+00         1.87948e-07         8.29239e-08
             5.08700         0.00000e+00         0.00000e+00         5.53135e-10         2.44047e-10
             5.08800         0.00000e+00         0.00000e+00         2.36059e-13         1.04151e-13
             5.08900         0.00000e+00         0.00000e+00         1.46085e-17         6.44537e-18
             5.09000         0.00000e+00         0.00000e+00         1.31096e-22         5.78405e-23
             5.09100         0.00000e+00         0.00000e+00         1.95804e-24         1.00289e-24
             5.09200         0.00000e+00         0.00000e+00         3.83346e-19         1.96348e-19
             5.09300         0.00000e+00         0.00000e+00         1.10519e-14         5.66077e-15
             5.09400         0.00000e+00         0.00000e+00         4.64600e-11         2.37967e-11
             5.09500         0.00000e+00         0.00000e+00         2.86309e-08         1.46646e-08
             5.09600         0.00000e+00         0.00000e+00         2.58646e-06         1.32478e-06
             5.09700         0.00000e+00         0.00000e+00         3.42524e-05         1.75440e-05
             5.09800         0.00000e+00         0.00000e+00         6.64957e-05         3.40589e-05
             5.09900         0.00000e+00         0.00000e+00         1.89039e-05         9.68252e-06
             5.10000         0.00000e+00         0.00000e+00         7.87927e-07         4.03574e-07
             5.10100         0.00000e+00         0.00000e+00         4.81434e-09         2.46589e-09
             5.10200         0.00000e+00         0.00000e+00         4.31224e-12         2.20872e-12
             5.10300         0.00000e+00         0.00000e+00         5.66218e-16         2.90015e-16
             5.10400         0.00000e+00         0.00000e+00         1.08988e-20         5.58236e-21
             5.10500         0.00000e+00         0.00000e+00         3.07533e-26         1.57517e-26
             5.10600         0.00000e+00         0.00000e+00         1.26264e-32         6.46719e-33
             5.10700         0.00000e+00         0.00000e+00         7.64930e-40         3.91795e-40
             5.10800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.10900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.11000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.11100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.11200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.11300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.11400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.11500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.11600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.11700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.11800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.11900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.12000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.12100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
